Powerhouse Museum,2015-03-23T08:35:01+0000,21145917717_10153223397957718,44,14,0,0.077278732,photo,Get the stories behind the jewels by joining the curator of 'A fine possession: jewellery and identity'  Eva Czernis-Ryl  as she leads you through the glittering display of over 700 iconic masterpieces collected  designed or worn in Australia while exploring the central place of jewellery in our lives: ow.ly/KdM0n
Powerhouse Museum,2015-03-22T08:01:01+0000,21145917717_10153220934842718,14,6,0,0.054237288,photo,Today is World Water Day! We thought we would share some facts about one of the most beautiful and important natural resources on the planet:  • Humans drink an average of 75 000 litres of water in our lifetime. • 97.5% of the Earth's water is saltwater found in oceans and seas. • Of all the water on Earth  97.5% is saltwater  2.5% is fresh water but most of that is ice. Less than 1% of all the water on Earth is usable fresh water.  • Making a year's supply of plastic bottles costs the Earth 913 litres of water and 427 kilowatt-hours of energy. It also produces about 6 kilos of landfill.  You can learn more at our Ecologic exhibition or at http://www.unwater.org/worldwaterday
Powerhouse Museum,2015-03-19T08:38:03+0000,21145917717_10153213311927718,113,22,17,0.064894225,photo,We’re turning the lights down low and revealing the Museum’s naughty and nice side next Thursday 26 March at our next MAASive Lates night at Powerhouse Museum. Think live music from The Velvet Set Swing Band  artful pole dancing  opera burlesque  live lingerie showcases and curators tours... Got your ticket? http://goo.gl/FnuUym
Powerhouse Museum,2015-03-18T08:47:03+0000,21145917717_10153210804082718,26,7,5,0.068672335,photo,If you're interested in the stories behind the exhibitions  taking a Curator's Tour is the perfect way to learn more. We have tours every week day at 11am until 29 March as part of the Spectrum Now Festival:   'A Fine Possession: Jewellery & Identity' Curator's Tour >> ow.ly/KdM0n  'Interface' Curator's Tour >>  ow.ly/KdKFt
Powerhouse Museum,2015-03-18T05:25:03+0000,21145917717_10153210614922718,44,21,0,0.067373674,photo,We love to give back to our local community! If you live  work or study in Ultimo  Sydney (2007) you can come and visit Powerhouse Museum for FREE  every day betwen 3pm and 5pm. Just show us your office badge  business card  proof of residency or student card! Additionally  if you buy a small coffee from Black Star Pastry (Powerhouse Museum) you'll receive a FREE chocolate truffle.  (*Both offers are valid for Ultimo residents  students and workers only  until 30 June 2015 and proof of such is required for redemption.)
Powerhouse Museum,2015-03-17T08:42:01+0000,21145917717_10153208381592718,32,8,5,0.067530696,photo,Take an exclusive tour of our upcoming 'Undressed: 350 years of fashion in underwear' exhibition next Thursday 26 March with Edwina Ehrman  Textiles and Fashion Curator for London’s Victoria & Albert Museum. Highlights will include Queen Victoria’s undergarments and pieces by the likes of Versace  Gaultier and Westwood. Book your tickets here >> http://goo.gl/qjxgu5
Powerhouse Museum,2015-03-16T08:47:02+0000,21145917717_10153205804767718,10,3,0,0.051355207,photo,Our phenomenal uptake of new tech  like computers  hasn’t been achieved by accident. Join Campbell Bickerstaff on a Curator's Tour and learn how designers and companies have converted us - Tours every weekday at 11am until 29 March as part of the Spectrum Now Festival: http://goo.gl/86kri3
Powerhouse Museum,2015-03-15T08:50:00+0000,21145917717_10153202863547718,127,14,10,0.065026362,photo,A sneak peek at more than 80 garments from London's Victoria and Albert Museum's extensive collection of underwear... Cocktails... Live performances and music... It's our next MAASive Lates night  and tickets are selling fast! http://goo.gl/qPKN2i
Powerhouse Museum,2015-03-12T23:51:01+0000,21145917717_10153196645107718,15,0,0,0.047182176,photo,Did you know we have a blog? As the name suggests  our "Inside the collection" blog explores hidden treasures and stories from our collection. We recently looked at the life and career of furniture designer John Smith who sadly passed on the 24th of February this year: http://goo.gl/GK5oRr
Powerhouse Museum,2015-03-12T08:45:06+0000,21145917717_10153194991052718,17,6,0,0.043026706,photo,Amulets  talismans and personal charms were among the earliest jewellery. Made from materials believed to have magical properties  depicting gods or decorated with special symbols or images  they were used to bring happiness  health and success  and to protect against misfortune such as poison  robbery or cheating spouses. For more stories behind our jewellery exhibition  why not take a Curator's Tour  on every weekday at 11am until 29 March as part of the Spectrum Now Festival: http://ow.ly/KdM0n  (The Eye of Horus (wedjat): Gold  Egypt  332–30 BCE. Museum of Applied Arts and Sciences  purchased 1975)
Powerhouse Museum,2015-03-11T09:20:03+0000,21145917717_10153192132282718,114,36,44,0.086739952,photo,Know someone who adores shoes? We're giving away 2 double passes to our "Meet the Maker" event with Johanna from Preston Zly Design (Melbourne) happening on 19 March (http://ow.ly/KbjME). For your chance to win one and take a friend  tag the name of your most shoe obsessed friend in the comments section below and tell us in a short line or two about how far their shoe obsession goes! We'll announce the winners on Facebook at 9.30am on Monday 16 March.  Competition T's and C's:http://goo.gl/jYHd52
Powerhouse Museum,2015-03-06T04:27:56+0000,21145917717_10153179088032718,45,6,0,0.073410405,photo,Your weekend browsing is sorted  with the MAAS collection now available on 1000Museums. Choose a new framed print for your wall.   https://www.1000museums.com/museums/museum-of-applied-arts-and-sciences-sydney   Kookaburras  KERRY AND CO.  SYDNEY  AUSTRALIA Girls Skipping at Athletics Carnival  UNATTRIBUTED STUDIO  SYDNEY  AUSTRALIA Bondi Bay  HENRY KING  SYDNEY  AUSTRALIA Frank Senior  Sculler  UNATTRIBUTED STUDIO  SYDNEY  AUSTRALIA
Powerhouse Museum,2015-03-05T05:29:00+0000,21145917717_10153176912332718,15,2,0,0.029467681,photo,Stunning! Here's a different perspective on a trans-disciplinary marvel in Sydney encompassing architecture  environmental design  art  and last but not least  engineering:  http://goo.gl/q3OxkI
Powerhouse Museum,2015-03-01T08:35:01+0000,21145917717_10153168464412718,59,14,0,0.066338135,photo,Lovers have exchanged rings since antiquity but it was during the 1800s that sentimental jewellery  exchanged as a token of affection  became widespread in Western culture. Stunning examples can be seen in our jewellery exhibition  "A Fine Possession: Jewellery and Identity": http://goo.gl/n8V4Ri   (Eye brooch: Watercolour on ivory  gold  diamonds  hair  England  about 1800–10. Gift to Museum of Applied Arts and Sciences through the Australian Government Cultural Gifts Program by Anne Schofield AM  2006)
Powerhouse Museum,2015-02-27T23:40:01+0000,21145917717_10153165256322718,44,20,5,0.101159536,photo,We're proud to be hosting the DesignTECH 2014 exhibition which opens today! It showcases outstanding projects by students of the New South Wales HSC Design and Technology course. The exhibition is free with museum entry. The project pictured is a Recycled Paper Map dress  designed by Lillika Rogers-Fauske from the Sydney Distance Education High School : http://goo.gl/QONVgN
Powerhouse Museum,2015-02-26T05:41:15+0000,21145917717_10153161303222718,16,2,0,0.027264732,photo,We can't wait to devour some of Black Star Pastry's Gay Pride cake tonight at our MAASive Lates Queer Bigtop party... They're selling food all night including the cake  pulled pork sliders with purple cabbage  Satay Tofu burgers  Rainbow salad with dill dressing and red chard and ...Green Gay time cocktails! Tickets available at the door from 6pm!
Powerhouse Museum,2015-02-24T08:25:01+0000,21145917717_10153156654072718,5,0,0,0.021299255,photo,Want to learn how to shimmy and shake like it's 1965? Come along to Queer Bigtop and try your hand at Go-Go dancing lessons with Bridie Doll! Drop in and out as often as you like  in between shows by Mr Pole Dance 2014  David Aeon  getting snapped at our Circus Factory photo booth  tucking into FREE Fairy Floss and playing Drag Queen Bingo! http://ow.ly/Jyn7a
Powerhouse Museum,2015-02-24T06:19:53+0000,21145917717_10153156545907718,3,1,0,0.031185031,photo,It's going to be an assault on the senses at our Queer Bigtop extravaganza on Thursday night! Check out what we've got in store! Also viewable here: http://goo.gl/UQXEXM
Powerhouse Museum,2015-02-19T02:17:11+0000,21145917717_10153143027382718,14,5,0,0.052511416,photo,Happy Chinese New Year! Did you know that the Museum has an extensive Chinese collection including ceramics  bronze ware  lacquer ware  carvings in jade and ivory  textiles  dress and dress accessories? Read more about it here >> http://goo.gl/CKrjo6
Powerhouse Museum,2015-02-17T08:53:00+0000,21145917717_10153138764522718,15,2,0,0.038461538,photo,We will be hosting another virtual Curator's Tour of our basement tomorrow morning! It you tweet  follow us (@maamuseum) or the #BehindMAAS hashtag on Twitter @ 10am Sydney Time  Wednesday 18 February to discover more objects and stories from our collection.
Powerhouse Museum,2015-02-15T09:34:01+0000,21145917717_10153134094087718,48,6,3,0.016433566,photo,Our Queer Bigtop night next Thursday will feature your fabulously famous Ringmistress  Prada Clutch! Not to mention Go-Go dancing lessons  Drag Queen Bingo  delectable drinks and food by Black Star Pastry PLUS If you've got a crew of 10 or more that want to join the chaos  we're offering a group ticket price of $20 per person! Call Ticketek to book your group on 1300 364 001.
Powerhouse Museum,2015-02-13T23:37:55+0000,21145917717_10153130967082718,46,12,1,0.057048821,photo,"...'A Fine Possession' is an event that commands attention." - John McDonald  The Sydney Morning Herald - smh.com.au  Absorb yourself in the dazzling  mystical and divine... "A Fine Possession: Jewellery & Identity" exhibition on now! http://goo.gl/G6YuIk
Powerhouse Museum,2015-02-12T06:20:00+0000,21145917717_10153127317292718,12,1,0,0.102803738,photo,We were thrilled to launch our Engineering Excellence exhibition last night  in collaboration with Engineers Australia Sydney Division.  The exhibition acknowledges the very best in the field with five award-winning projects from the annual Sydney Engineering Excellence Awards  and will be on display from 12 February 2015 - 11 January 2016:   http://maas.museum/event/engineering-excellence/
Powerhouse Museum,2015-02-11T21:15:05+0000,21145917717_10153126564762718,15,7,0,0.047413793,photo,What do koalas  apartment buildings  gastroenterology  houses and recycling all have in common? Find out here >> http://goo.gl/q3OxkI
Powerhouse Museum,2015-02-10T05:18:00+0000,21145917717_10153122377697718,33,4,2,0.068340307,video,We have a new exhibition starting this Thursday 12 February - it will showcase Australian successes that are among the best in the world from an industry which draws knowledge from mathematics  science  art  technology and design. Which industry is it? Take a look at our video or click to find out! http://goo.gl/HAVTTh
Powerhouse Museum,2015-02-09T05:07:45+0000,21145917717_10153120730582718,51,6,3,0.08493353,photo,We spent a bit of time down in the basement today looking at some of the 30 000 fashion items in our collection! Here is Rebecca  one of our curators  with a beautiful silk English Court Dress from approximately 1760-1770... See our Twitter page (@maasmuseum) for more tidbits on our little tour!
Powerhouse Museum,2015-02-05T08:54:03+0000,21145917717_10153112308562718,80,11,10,0.030123874,photo,B-I-N-G-O! Your chance to win some saucy prizes at Drag Queen Bingo hosted by Conchita Grande is almost here - we're hosting another fabulous MAASive Lates night and this time  you can experience our adults only Queer Bigtop! We'll have FREE fairy floss  Go-Go dancing lessons plus get entry into our Circus Factory exhibition! BOOK NOW to eat  drink and play with us to celebrate Sydney Gay & Lesbian Mardi Gras on Thursday 26 February! http://goo.gl/mhzUOr
Powerhouse Museum,2015-02-05T02:31:36+0000,21145917717_10153111874237718,34,4,5,0.36744186,photo,"It's impolite to stare  unless of course  it's at gorgeous shoes." - Brian Atwood  Over 800 pairs of shoes in our "Recollect: Shoes" exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White
Powerhouse Museum,2015-02-04T08:57:00+0000,21145917717_10153109390757718,14,5,0,0.049074819,video,With all this talk about Sydney's Monorail being advertised on Gumtree Australia  we thought we would take a trip down memory lane to when we took a ride on one of the last trips it made. You can also read our "Farewell to Sydney's Monorail" blog post here: http://goo.gl/j2l1ji
Powerhouse Museum,2015-01-29T08:49:00+0000,21145917717_10153093719612718,309,114,39,0.076857218,photo,"It's impolite to stare  unless of course  it's at gorgeous shoes." - Brian Atwood  Over 700 pairs of shoes in our "Recollect: Shoes" exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White
Powerhouse Museum,2015-01-26T23:59:07+0000,21145917717_10153088468047718,18,5,1,0.046137339,link,Take a ride on our 100-year-old carousel - it's indoors  dry and the perfect way to ward off the end-of-holidays blues. Part of Circus Factory exhibition http://maas.museum/event/circus-factory/
Powerhouse Museum,2015-01-24T09:02:01+0000,21145917717_10153082092887718,26,6,1,0.076673866,photo,"Give a girl the right shoes and she can conquer the world." - Marilyn Monroe  Find out more about our 'Recollect: Shoes' exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White
Powerhouse Museum,2015-01-23T08:05:01+0000,21145917717_10153079869927718,28,4,1,0.030037547,photo,Happy long weekend! We are open every day this long weekend so come and join us for some circus fun! It's also the last days of  Circa Contemporary Circus performing live these holidays so don't miss out!  http://goo.gl/G1WdY7
Powerhouse Museum,2015-01-22T09:01:01+0000,21145917717_10153077536037718,20,3,0,0.082240763,photo,Have you ever seen a jewel fit for a Queen? Well  Her Majesty's Diamond Wattle Spray Brooch is here and dazzling the crowds in our "A fine possession: jewellery & identity" exhibition... http://goo.gl/GmcUVT  Photo courtesy of The Commonwealth Flickr account: taken by Kenroy Ambris/Commonwealth Secretariat
Powerhouse Museum,2015-01-21T00:31:51+0000,21145917717_10153074881357718,10,0,3,0.069073783,photo,This 1993 promotional poster for the amazing Australian circus company Circus Oz is just one in a series we have currently on display as part of our Circus Factory exhibition. It was created by a multi-talented musician and artist who was a member of Australian pop rock band 'Mental as Anything' and a key designer for surf and skate clothing brand  Mambo - Does anyone know who we are talking about? Take a guess! Answer will be revealed tomorrow at 9am Sydney Time!
Powerhouse Museum,2015-01-18T02:53:00+0000,21145917717_10153041796212718,17,9,4,0.023682043,video,We sat down and had a quick chat with Alban Le Henry and Gérard Cholot  our Exhibition Designers for Circus Factory. Coming from different professional backgrounds (Alban is a Product Designer and Gerard is a Scenographer)  they talk a little about collaborating and the thought-process behind designing the exhibition.
Powerhouse Museum,2015-01-17T07:57:00+0000,21145917717_10153066173997718,20,3,1,0.058757062,photo,Fascinated by shoes? Shoe-maker Jodie Morrison will be at the museum on Sunday 18 January  giving a shoe making demonstration as part of our 'Recollect: Shoes' exhibition. Come along! http://ow.ly/H1YTC
Powerhouse Museum,2015-01-15T23:59:42+0000,21145917717_10153063585132718,151,7,1,0.046164021,photo,We love taking photos of all the fascinating things in our collection and sharing them with everyone and we are super excited that Instagram  recently wrote a cool little blog piece about our Instagram account! Are you following us yet? http://goo.gl/hwDLN8
Powerhouse Museum,2015-01-15T08:45:00+0000,21145917717_10153061858387718,9,0,0,0.05380117,video,Tomorrow is the last day of our school holiday workshops where kids can make a Wacky Wire Critter Bug! But what is that exactly? Take a quick look at our short video to find out! (Psssst! To nab one of the last spots  book here >> http://goo.gl/41dWJZ)
Powerhouse Museum,2015-01-13T09:00:01+0000,21145917717_10153058164597718,14,7,1,0.054257724,photo,Do you know a budding little inventor or artist? An eager little crafty person? There are still some spaces at our Wacky Wire Critter Bug Workshop tomorrow and Friday 16 January where children can spend time making zany little hand-cranked sculptures with artist and inventor  David Archer: http://goo.gl/41dWJZ
Powerhouse Museum,2015-01-13T05:14:01+0000,21145917717_10153057887637718,9,1,0,0.067542214,photo,Tick tock  tick tock! It's almost here! Check out the full line up and set times for our first MAASive Lates for the year! Have you got your ticket yet? http://goo.gl/YHt0nh
Powerhouse Museum,2015-01-12T08:50:00+0000,21145917717_10153056025147718,33,3,1,0.016447368,photo,Don't miss out! You can still get tickets to our first MAASive Lates on 6pm-9pm this Thursday 15 January. Pre-purchase a ticket for $25 ($30 at the door) or get a hot deal by bundling it with a ticket to our Mardi Gras Queer Bigtop edition (26 Feb) for $40! http://goo.gl/kpLWvA
Powerhouse Museum,2015-01-11T08:50:00+0000,21145917717_10153053799842718,21,2,0,0.060301508,photo,Get a rare look at a most dazzling royal jewel! Her Majesty's diamond wattle brooch arrives soon as part of our "A fine possession: jewellery and identity" exhibition. BOOK your ticket now to hear Caroline de Guitaut  Senior Curator of Decorative Art of the Royal Collection Trust talk about this significant historical object: http://goo.gl/msBNUE  Picture credit: Her Majesty Queen Elizabeth II wearing brooch while presenting trophies at Davis Cup in Melbourne in 1954. © British Movietone Images
Powerhouse Museum,2015-01-10T09:00:01+0000,21145917717_10153051689087718,15,7,0,0.053733426,photo,We still have places at our Wacky Wire Critter Bug Workshops for kids on Wednesday 14 January &  Friday 16 January! Adelaide-based artist David Archer (creator of the arcade sculptures in our Circus Factory exhibition) will guide children into making their own interactive  hand-cranked sculpture to take home. Tickets available here: http://goo.gl/41dWJZ
Powerhouse Museum,2015-01-09T22:14:24+0000,21145917717_10153050810562718,19,2,4,0.056291391,photo,Find out how shoes are made at 10.30am and 3.30pm today as part of our 'Recollect: Shoes' exhibition. The exhibition features over 700 pairs of shoes from our own collection  dating back from the 1500s to now: http://ow.ly/H1YTC
Powerhouse Museum,2015-01-09T00:55:14+0000,21145917717_10153049058657718,144,34,3,0.065563129,photo,In the motion picture The Imitation Game  Alan Turing (played by Benedict Cumberbatch) is tasked by the Allies in WWII to break codes generated by the German’s Enigma machines. We currently have an excellent example of one of these machines on display now! Learn more here: http://goo.gl/d3uCGP
Powerhouse Museum,2015-01-08T01:05:03+0000,21145917717_10153046966337718,35,4,0,0.071975498,photo,Did we mention that Black Star Pastry now have 2 cafes open at Powerhouse Museum? Find out what Good Food discovered about them moving in! bit.ly/1s2YQoG
Powerhouse Museum,2015-01-06T01:04:55+0000,21145917717_10153040856522718,8,2,0,0.047233468,photo,Thank you to Concrete Playground Sydney for their write up about MAASive Lates; our up coming after-hours series with food  drinks and music! playgroundne.ws/1vVf7Ht
Powerhouse Museum,2015-01-05T08:52:05+0000,21145917717_10153035409812718,18,22,4,0.075492748,photo,What is MAASive Lates? It's a chance to visit Powerhouse Museum after-hours while enjoying food  drinks  music & our latest exhibition! Our Circus Follies edition of MAASive Lates is on Thursday 15 January featuring food and drink made available by Black Star Pastry  performances by The Crooked Fiddle Band  Circaholics Anonymous and Dangerboy plus entry to our brand new  interactive Circus Factory exhibition - Don't miss out! https://www.facebook.com/events/373172489520421/?ref=22
Powerhouse Museum,2015-01-04T08:50:00+0000,21145917717_10153028236192718,153,31,11,0.079714841,photo,Presented to Her Majesty on her 1954 royal tour  Her Majesty’s diamond Wattle Spray brooch has returned to Australia as part of our "A fine possession: jewellery and identity" exhibition. BOOK NOW to hear Caroline de Guitaut  Senior Curator of Decorative Art  Royal Collection Trust  talk about this significant historical object! http://goo.gl/msBNUE  Photo credit: Royal Collection Trust / All Rights Reserved
Powerhouse Museum,2015-01-02T05:27:27+0000,21145917717_10153016222972718,88,5,3,0.041269319,photo,We had an amazing first day of performances by Circa Contemporary Circus today! You can catch their short  sharp and spectacular performances everyday on the hour from now until 26 January and 4 April to 19 April when you visit our Circus Factory Exhibition: http://goo.gl/G1WdY7
Powerhouse Museum,2015-08-29T22:01:01+0000,21145917717_10153626084032718,82,21,1,0.039134742,link,Next weekend we open Collette Dinnigan: Unlaced  a world-first exhibition  exclusive to Sydney  focusing on the works of iconic Australian fashion designer  Collette Dinnigan.  Australian Story has been behind the scenes. Tune in Monday night at 8pm for the full story.
Powerhouse Museum,2015-08-23T04:39:16+0000,21145917717_10153611928132718,94,4,0,0.037753959,photo,Nothing like some science shows to round out a Sunday afternoon (and the last day of Sydney Science Festival!)
Powerhouse Museum,2015-08-20T22:15:00+0000,21145917717_10153605895532718,26,7,3,0.083051992,video,We made it rain ping pong balls!   We've been practicing all week for our Explode it with Science day. Grab your tickets and get along to see the action this Sunday: http://bit.ly/1gYvCm5 #NatSciWeek #NationalScienceWeek
Powerhouse Museum,2015-08-19T22:06:03+0000,21145917717_10153585103612718,24,4,1,0.027719665,photo,These saggy pants and hood were made by Burberry!  They were worn by penguin-hugger extraordinaire and early MAAS curator  Charles Laseron  when he accompanied Douglas Mawson on the first Australian expedition to Antartica in 1911.  See these garments up close on our next Basement Tour focusing on explorers  this Saturday 22 August at 1pm. Tickets on sale now http://ow.ly/QNlMk   Images: Trousers made by Burberry  London  England  1911 http://from.ph/163578 • Charles Laseron photographed by Archibald Lang McLean  1911-14  State Library of NSW http://ow.ly/QK7PM
Powerhouse Museum,2015-08-17T22:13:01+0000,21145917717_10153585076847718,42,7,6,0.035497641,photo,This flag was carried by Sir Douglas Mawson on the first Australian expedition to Antarctica in 1911-14.  It was souvenired by Charles Laseron who was an assistant biologist in Mawson's expedition and also  as it happened  an early curator here at MAAS.  Come see this significant object on our next Basement Tour focusing on explorers  Saturday 22 August at 1pm. Tickets on sale now http://ow.ly/QNlMk
Powerhouse Museum,2015-08-16T22:37:04+0000,21145917717_10153590821467718,37,3,1,0.027613047,photo,Einstein's Theory of Relativity was first proven by a group of scientists in Western Australia.  While Einstein initially developed the theory in 1905  it wasn't proven until 1922. After controversy  a World War  and failed expeditions  a solar eclipse over Australia provided the ideal circumstances: http://ow.ly/QQnhC #NatSciWk #NationalScienceWeek  Images: Solar eclipse photographed by Lick Observatory  Australia  1922 http://from.ph/355470 • Lick Observatory eclipse expedition  Western Australia  1922 http://from.ph/382154 and http://from.ph/382152
Powerhouse Museum,2015-08-15T23:05:30+0000,21145917717_10153596513832718,69,14,9,0.059439763,photo,Today is the last day of Black Star Pastry's pop up at Powerhouse  and your last chance to grab a slab of watermelon cake (from this store at least). Thanks for the good times and good food Blackstar!
Powerhouse Museum,2015-08-15T08:48:09+0000,21145917717_10153595227577718,30,4,3,0.027132674,photo,Happy National Science Week! When was the last time you used a Bunsen burner?  Robert Bunsen created his burner for observing the colours made by elements when heated in a colourless flame. This had quite an influence on the creation of the periodic table. Read on: http://ow.ly/QQ3RX #NatSciWeek   Image: Bunsen burner used in the dental practice of Gordon Frederick Young  Newtown  1930-80  MAAS collection.
Powerhouse Museum,2015-08-15T04:04:39+0000,21145917717_10153594905037718,18,1,1,0.03844086,video,Today is the day for robots  laser harps  banana pianos and 3D printers like this one as Sydney Mini Maker Faire takes over as part of Sydney Science Festival!
Powerhouse Museum,2015-08-14T22:00:01+0000,21145917717_10153585038032718,19,4,0,0.021959459,photo,Have you ever played with toys like this?  These guys are from the height of the German monopoly on wind-up toys in the early 1900s! One even reflects the influence of horse-drawn vehicles in the early years of car construction.   See these objects on our next Basement Tour on Saturday 22 August at 1pm. Tickets on sale now https://ma.as/730  Images: No.50 toy car made by George Carette & Co  Germany  1906 http://from.ph/40844 • Tut Tut toy car made by E.P. Lehmann  Brandenburg  Germany  c. 1915 http://from.ph/40868
Powerhouse Museum,2015-08-13T22:00:01+0000,21145917717_10153585762932718,69,13,1,0.049372146,photo,The Delphos gown was a hit around 1910!   Designer  Mariano Fortuny  blended his love for medieval history and classical Greece with a fascination for technology and craftsmanship. This dress represented the classic  ideal form while freeing the wearer from the constraints of corsetry. #FashionFriday  Image: Delphos dress made by Mariano Fortuny  Venice  c. 1915 http://from.ph/169168
Powerhouse Museum,2015-08-13T07:03:00+0000,21145917717_10153567067507718,34,5,3,0.03425027,photo,When you just can't wait any more! What do you think this guy was waiting for?  We're relieved the Sydney Science Festival is finally here! No more waiting  it starts tonight: http://bit.ly/1MhFQba  Image: Portrait of an articulated skeleton on a bentwood chair  glass  photographer possibly Arthur Phillips  Australia  c. 1895-1905 http://from.ph/386897 #ThrowbackThursday #TBT
Powerhouse Museum,2015-08-12T22:03:00+0000,21145917717_10153588628062718,239,76,17,0.124225643,video,We got impatient waiting for the Sydney Science Festival to start. So we broke out a few ping pong balls on the escalator... They got up quite a rhythm!
Powerhouse Museum,2015-08-11T22:00:00+0000,21145917717_10153584433767718,28,4,0,0.035745423,photo,The sledge used by Sir Douglas Mawson during the first Australian expedition in Antarctica!  Three sledges were used by Mawson and his ill-fated companions on that 1911-14 journey. Both Dr Xavier Mertz and Lieutenant Belgrave Ninnis perished  one from exposure and the other when his sledge fell into a deep crevasse. Mawson had to eat his sledge dogs to survive.  Get close to this amazing object on our next Basement Tour focusing on explorers  Saturday 22 August at 1pm. Tickets on sale now http://ow.ly/QNiJS
Powerhouse Museum,2015-08-09T10:00:00+0000,21145917717_10153539487202718,29,9,2,0.03811309,photo,Your chance to be part of a World Record!   Join the Guinness World Record for Stargazing event at Sydney Observatory on Friday 21 August as part of the Sydney Science Festival http://goo.gl/18yOk9
Powerhouse Museum,2015-08-07T07:00:01+0000,21145917717_10153567649692718,20,8,1,0.03113325,photo,Happy International Beer Day! What brew are you drinking to mark the day? Share a picture with us.  Here's a few in our collection to get you started.  Images: Poster for Tooth's Sheaf Stout designed by Rousel Studios  Sydney  c 1930 • 'Guinness' shoes designed by Christian Louboutin in Italy  1994 • Budweisser Lager Beer bottle and contents • Tooth Sydney Draught beer cans #IntlBeerDay
Powerhouse Museum,2015-08-06T22:03:00+0000,21145917717_10153567121987718,60,28,4,0.073616827,photo,It's 150 years since Alice's Adventures In Wonderland was first published! This dress was inspired by a 1988 eerie screen version of the story.  From a distance  the frock by Jun Takahashi looks innocent with feminine frills and lace. But look closer  the fabric has been ripped and teeth  fangs  eyeballs and brains feature in the trimming. Read more: https://ma.as/72m #FashionFriday  Image: Outfit designed by Jun Takahashi for the Undercover label  "but beautiful 11 homage to Jan Svankmajer" collection  Japan  2005  MAAS collection https://ma.as/72n
Powerhouse Museum,2015-08-06T07:07:00+0000,21145917717_10153569299477718,65,16,1,0.039969254,photo,It's a day for thoughts of peace. 70 years ago  the first of two atomic bombs were dropped on Japan.   These posters are from the Hiroshima Appeals poster series. Each is designed by a prominent Japanese graphic designer. Launched in 1983  they convey powerful messages appealing for world peace.  Images: Hiroshima Appeals posters designed by Yusaku Kamekura (1983)  Ikko Tanaka (1988)  Shigeo Fukuda (1985) and Mitsuo Katsui (1989) https://ma.as/72w #Hiroshima70
Powerhouse Museum,2015-08-05T22:17:01+0000,21145917717_10153567072037718,48,8,0,0.052471483,photo,This was Darling Harbour around 1910! Compare this image to the enormous redevelopment works happening today.   Image: 'Darling Harbour'  glass plate negative produced by Kerry and Co (detail)  Sydney  1902-1917  MAAS collection  http://from.ph/28400 #ThrowbackThursday
Powerhouse Museum,2015-08-04T07:01:01+0000,21145917717_10153564958737718,56,18,4,0.055579126,photo,Vale Peter Rushforth  one of Australia's great ceramic artists.  Peter passed away in Katoomba on 22 July. Here at MAAS  we're saddened by the news. We have a number of connections with Rushforth and works created by him in our collection. Read more: http://ow.ly/QsdJY   Images: Peter in his studio in 2014  courtesy of Grace Cochrane / Stoneware jar made by Peter Rushforth at Shipley  1996  MAAS collection / Stoneware bowl made by Peter Rushforth  Sydney  c. 1964  MAAS collection
Powerhouse Museum,2015-08-03T22:00:00+0000,21145917717_10153562265017718,62,16,6,0.053830608,video,How many rubber-bands does it take to make a watermelon explode? 232 in this case!  We're practicing explosions for the climax of the Sydney Science Festival! On Sunday 23 August we'll have demonstrations  workshops and hands-on examples of everything that goes BOOM. Tickets available now: http://ow.ly/QoVFB
Powerhouse Museum,2015-08-02T09:57:01+0000,21145917717_10153538958572718,30,3,3,0.029232643,photo,Dr Karl is coming to Sydney Science Festival to talk all things body related and he's taking questions! Come along and tweet questions to @sydsciencefest with hashtag #askdrkarl on Monday 17 August: http://goo.gl/i8WkAa
Powerhouse Museum,2015-07-31T06:54:00+0000,21145917717_10153554339697718,75,9,0,0.050711966,photo,Wrapping up Blak History Month with the work of Daisy Nadjungdanga!  Daisy was taught weaving by her mother  who initially used no colour. Now Daisy is considered especially innovative in her use of colour which she creates using only natural materials such as barks and ochres.  Image: Baskets made by Daisy Nadjungdanga  Maningrida  Northern Territory  1995 #BlakHistoryMonth #ABHM
Powerhouse Museum,2015-07-30T22:16:01+0000,21145917717_10153554280957718,34,6,22,0.044837386,photo,Fur has been an element of dress for longer than any other fabric. How do you feel about fur?  This 1940s coat was made from 100 Australian Water Rats  a native species with a lifestyle similar to an otter. Read more: http://ow.ly/Qg04h #FashionFriday  Image: Water rat fur coat made by Sam Press  Sydney  1940s http://from.ph/132762
Powerhouse Museum,2015-07-30T07:00:00+0000,21145917717_10153554196057718,106,13,10,0.048038084,photo,A 1920s promotional stunt! An Overland car being driven down the steps of Sydney Town Hall.   Image: Photograph taken by Milton Kent http://from.ph/141258 #ThrowbackThursday #TBT
Powerhouse Museum,2015-07-29T22:52:01+0000,21145917717_10153535653417718,60,7,2,0.034259858,photo,Happy Birthday  Henry Ford!   His dream to "democratise the automobile" was realised with the Model T  a car which took the world by storm. Read more: http://ow.ly/PVxYr #HappyBirthday #OTD #OnThisDay  Image: Ford Model T motor car made at Ford’s Walkerville factory  Ontario  Canada  in 1916  MAAS collection  B727-1
