Opening tomorrow! Our 'Undressed' exhibition from London's Victoria and Albert Museum takes a look at 350 years of underwear. The Sydney Morning Herald - smh.com.au came for a visit and here's what they discovered:,HER,link
If you're currently studying at a tertiary level and are interested in learning how a museum operates  we currently have a range of internships available in a broad range of departments. Tag someone or share this post if you know someone who would love to work in a museum! http://goo.gl/Is0dsL,HER,photo
We're putting the finishing touches on our installation of 'Recollect: Underwear' exhibition  focused on showing off our collection of lingerie and under garments. You can get a first look at it and also our 'Undressed' exhibition from the V&A (London) by coming to our 'MAASive Lates: Undressed' evening on Thursday night! http://goo.gl/fdlK1j,HER,photo
There's going to be a whole heap of interactive activities you can do this Thursday night at 'MAASive Lates: Undressed'. Which activity do you think you are most likely to do?,LER,status
Get the stories behind the jewels by joining the curator of 'A fine possession: jewellery and identity'  Eva Czernis-Ryl  as she leads you through the glittering display of over 700 iconic masterpieces collected  designed or worn in Australia while exploring the central place of jewellery in our lives: ow.ly/KdM0n,HER,photo
Know someone who adores shoes? We're giving away 2 double passes to our "Meet the Maker" event with Johanna from Preston Zly Design (Melbourne) happening on 19 March (http://ow.ly/KbjME). For your chance to win one and take a friend  tag the name of your most shoe obsessed friend in the comments section below and tell us in a short line or two about how far their shoe obsession goes! We'll announce the winners on Facebook at 9.30am on Monday 16 March.  Competition T's and C's:http://goo.gl/jYHd52,HER,photo
We're proud to be hosting the DesignTECH 2014 exhibition which opens today! It showcases outstanding projects by students of the New South Wales HSC Design and Technology course. The exhibition is free with museum entry. The project pictured is a Recycled Paper Map dress  designed by Lillika Rogers-Fauske from the Sydney Distance Education High School : http://goo.gl/QONVgN,HER,photo
Our Queer Bigtop night next Thursday will feature your fabulously famous Ringmistress  Prada Clutch! Not to mention Go-Go dancing lessons  Drag Queen Bingo  delectable drinks and food by Black Star Pastry PLUS If you've got a crew of 10 or more that want to join the chaos  we're offering a group ticket price of $20 per person! Call Ticketek to book your group on 1300 364 001.,LER,photo
We were thrilled to launch our Engineering Excellence exhibition last night  in collaboration with Engineers Australia Sydney Division.  The exhibition acknowledges the very best in the field with five award-winning projects from the annual Sydney Engineering Excellence Awards  and will be on display from 12 February 2015 - 11 January 2016:   http://maas.museum/event/engineering-excellence/,HER,photo
We spent a bit of time down in the basement today looking at some of the 30 000 fashion items in our collection! Here is Rebecca  one of our curators  with a beautiful silk English Court Dress from approximately 1760-1770... See our Twitter page (@maasmuseum) for more tidbits on our little tour!,HER,photo
"It's impolite to stare  unless of course  it's at gorgeous shoes." - Brian Atwood  Over 800 pairs of shoes in our "Recollect: Shoes" exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White,HER,photo
"It's impolite to stare  unless of course  it's at gorgeous shoes." - Brian Atwood  Over 700 pairs of shoes in our "Recollect: Shoes" exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White,HER,photo
"Give a girl the right shoes and she can conquer the world." - Marilyn Monroe  Find out more about our 'Recollect: Shoes' exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White,HER,photo
Have you ever seen a jewel fit for a Queen? Well  Her Majesty's Diamond Wattle Spray Brooch is here and dazzling the crowds in our "A fine possession: jewellery & identity" exhibition... http://goo.gl/GmcUVT  Photo courtesy of The Commonwealth Flickr account: taken by Kenroy Ambris/Commonwealth Secretariat,HER,photo
Don't miss out! You can still get tickets to our first MAASive Lates on 6pm-9pm this Thursday 15 January. Pre-purchase a ticket for $25 ($30 at the door) or get a hot deal by bundling it with a ticket to our Mardi Gras Queer Bigtop edition (26 Feb) for $40! http://goo.gl/kpLWvA,LER,photo
Presented to Her Majesty on her 1954 royal tour  Her Majesty’s diamond Wattle Spray brooch has returned to Australia as part of our "A fine possession: jewellery and identity" exhibition. BOOK NOW to hear Caroline de Guitaut  Senior Curator of Decorative Art  Royal Collection Trust  talk about this significant historical object! http://goo.gl/msBNUE  Photo credit: Royal Collection Trust / All Rights Reserved,HER,photo
We made it rain ping pong balls!   We've been practicing all week for our Explode it with Science day. Grab your tickets and get along to see the action this Sunday: http://bit.ly/1gYvCm5 #NatSciWeek #NationalScienceWeek,HER,video
We got impatient waiting for the Sydney Science Festival to start. So we broke out a few ping pong balls on the escalator... They got up quite a rhythm!,HER,video
Keep up to date with Sydney Science Festival news and join the community: https://www.facebook.com/sydneysciencefestival,HER,photo
A view towards Manly beach around 1900! Are any features recognisable today? #ThrowbackThursday #TBT  Image: Glass plate negative of Manly Beach with St Patricks on hill  1895 - 1905  MAAS collection  http://from.ph/386450,HER,photo
'Fire Station  Castlereagh Street'  Kerry and Co  Sydney  about 1884-1917   http://from.ph/28180,HER,photo
'Girls skipping at Athletics Carnival'  unattributed studio  Sydney  Australia  about 1880-1923  http://from.ph/319163,HER,photo
'Young Girl in Red Cross Uniform'  unattributed studio  Sydney  Australia  about 1880-1923  http://from.ph/32246,HER,photo
We welcomed fashion designer Akira Isogawa  Dr Gene Sherman and patrons of the Sherman Contemporary Arts Foundation into the museum for morning tea and a private tour of our Japanese Folds exhibition today. During the tour Dr Sherman also took the opportunity to donate a limited edition bag designed by Akira to the museum!,HER,photo
To celebrate the NSW Government’s commitment to ongoing free general admission for all kids  we’re opening our doors FREE FOR ALL on Saturday 27 and Sunday 28 June! http://maas.museum/event/open-weekend/,HER,photo
Discover the female condom! Come along to our next Basement Tour exploring childbirth and contraception. Next Wednesday 24 June at 11am. Tickets on sale now: http://ow.ly/OjkTP   'Bikini Condom' female condom  made by International Prophylactics  USA  1993 http://from.ph/354618,HER,photo
Help us continue to inspire creative expression and curious minds for future generations: http://ow.ly/O6xAr,HER,photo
The 'Minaret' dress by Issey Miyake in our 'Japanese Folds' display folds like a paper lantern... Watch how we carefully packed it up after we photographed it! Come and see the display before it closes on 21 June!,HER,video
Soak in some knowledge tonight with a Curator's Tour! Learn about the the changing face of tech with a tour of 'Interface' or get the details behind the dazzle with a tour of 'A Fine Possession: Jewellery and Identity'... Tickets available here >> goo.gl/y5pJXK,LER,photo
Experience the textured  sweet sounds of Sydney singer/songwriter Rainbow Chan next Thursday night at Powerhouse Museum's after-hours evening as part of Vivid Ideas... Rainbow's music is forward-thinking pop  embedded in the nostalgic imagination: goo.gl/y5pJXK,LER,photo
Live music by Rainbow Chan  Curators Tours  Tsuru Food Truck and Veggie Patch Van  Giant Origami and Jewellery making  DNA cocktails by Bio-Hack Sydney... this and more this coming Thursday night at our MAASive Lates! goo.gl/8fHdTU,LER,photo
Don't miss out on tickets to see Hartmut Esselinger in his only Australian appearance tomorrow night. The design legend responsible for designing the 'Snow White' Operating System for Apple is hitting Powerhouse Museum! Book now!,LER,link
Explore creativity without convention as we drive you into the dark-side of contemporary culture and get a bit Lo-Fi. Discover the absence of conformity as the Powerhouse Museum becomes a living  breathing cabinet of curiosities for Vivid Ideas: goo.gl/3yTX33,HER,photo
Wishing you a safe and happy festive season from all the team at MAAS. Our venues will be closed for Christmas Day and re-open from Boxing Day for a summer of super heroes in our school holiday programs!,LER,photo
The Freedom Club.  A term for the first modern  united all-Aboriginal political organisation to form in Australia. Professor John Maynard focuses on its President  his grandfather  Fred Maynard. Read on https://ma.as/7d6  Image: AAPA logo  courtesy of John Maynard.,LER,photo
Artist  designer  performer  and Marina Abramović alumnus — see Collection+: Christian Thompson at Sherman Contemporary Art Foundation (SCAF)  now in its final weeks.,LER,link
Enjoy champagne and harbour views for New Year's Eve this year at Sydney Observatory.,LER,link
Last night George Gittoes received the 2015 Sydney Peace Prize award and spoke at the Sydney Town Hall. This is the first time this prize  Australia’s only international prize for peace  has been awarded to an artist. The Museum holds the most important collection of Gittoes’ early works – centred around his renowned Yellow House Puppet Theatre.,LER,link
Eighty years ago on 8 November 1935  Australia's greatest pilot  Sir Charles Kingsford Smith (Smithy)  tragically and mysteriously disappeared off the Burmese coast in the Indian Ocean while flying his plane  the Lockheed Altair Lady Southern Cross. Read more here: http://www.powerhousemuseum.com/insidethecollection/2015/11/kingsford-smith-lady-southern-cross-and-malaysia-airlines-flight-370/,LER,link
Our team likes to go above and beyond. Curator  Tilly Boleyn  has been personally feeding the leeches showcased in our Recollect: Health and Medicine exhibition.,LER,link
Happy 30th Birthday to Dinosaur Designs! Do you own their jewellery or homewares?  The team fitted out this dolls house with tiny resin furniture for a charity event in 2001  demonstrating yet another application of this versatile material. https://ma.as/78e,LER,photo
Image credit Marinco Kojdanovski,HER,photo
Image credit Marinco Kojdanovski,HER,photo
Image credit Marinco Kojdanovski,HER,photo
Image credit Marinco Kojdanovski,HER,photo
Image credit Marinco Kojdanovski,HER,photo
International Editor of Vogue  Suzy Menkes with Australian fashion designer  Collette Dinnigan as part of the Centre for Fashion In Conversation series.   Image credit Marinco Kojdanovski,HER,photo
Learn how to bicycle in style with Sarah Imms tomorrow night!,LER,event
Keen fashion photographer? Mercedes-Benz Fashion Festival Sydney is offering you the unique opportunity to learn to shoot the runway like a pro with a Nikon Photography Masterclass! Use booking code NRPM15 at checkout to receive 20% off.,LER,link
It's all about Minecraft at the Museum this school holidays! Kids are FREE and there are a collection of workshops and free activities on offer!,HER,photo
Happy World Beard Day! Check out ten beards in our collection  hand picked by our curator  Rebecca Evans. Which is your favourite? http://ow.ly/RJ4Xj   Images: Portrait of actor Logan Moodley  photograph by Bruno Benini  1963 • Glass plate negative portrait of Henry Parkes  unattributed studio  c. 1880-1923 • Brooch set with photograph and hair plait  England  c.1870 • Women’s hair accessory  maker unknown  Australia  c.1880-1920 #WorldBeardDay,LER,photo
Join four of Australia’s most imaginative  unique and colourful fashion luminaries in conversation as part of Sydney Design.,LER,link
How do you translate 25 years of fashion into a sublime exhibition experience? Join ABC's Fenella Kernebone as she speaks with designer Anna Tregloan as part of Sydney Design.,LER,link
Join us for an evening aperitif as we explore science fact and fiction with astronomer Fred Watson and New York Times bestselling author Sean Williams (Star Wars: New Jedi Order  Star Wars: The Force Unleashed). $14–$20. Book now  tickets are selling fast: https://ma.as/7ly,LER,link
Isabella Blow: A Fashionable Life  14 May - 28 August 2016  Tickets on sale here: http://www.ticketmaster.com.au/promo/ilyw1y  Photo: Donald McPherson / Contour by Getty Images,HER,photo
Hoppity hop hop hop ... Happy Easter! Find out why we have rabbits (and eggs) at Easter: http://www.powerhousemuseum.com/insidethecollection/2014/04/why-do-we-have-rabbits-and-eggs-at-easter/,LER,photo
We're open all Easter weekend  for Super Heroes big and small https://maas.museum/event/open-this-easter-weekend/,LER,link
Want to win one of five double passes to see Batman v Superman: Dawn of Justice at Hoyts LUX? Tag us - Powerhouse Museum - in a photo of your favourite #LEGO sculpture from The Art of the Brick: DC Comics before 28 March to be in the running!,LER,status
Looking to change up your morning coffee routine? The Junction  Cafe is open now at the end of the Goods Line.,LER,photo
More than 120 of your favourite Super Heroes and Super-Villains  all created entirely from LEGO bricks! See Superman  Batman and Wonder Woman as well as The Joker  Harley Quinn  a life-size Batmobile and much more across 10 distinct galleries. Hurry  book now for The Art of the Brick: DC Comics. It must close 1 May and sessions are selling fast.,LER,video
Be part of Sydney Science Festival this year  expressions of interest to join the program are open now until 7 March,LER,photo
Now the Disobedient Objects exhibition has wrapped  dip into the blog brought to you by many wonderful guest authors: https://ma.as/7fs  Thanks to all our guest writers for their thought provoking contributions. #DisobedientObjects  Image: Atomic tests  Operation Antler (Maralinga)  South Australia  1985  National Archives of Australia collection  A6455  RC597 PART 3,LER,photo
"Protest can make history  it can speak truth to power  it can change the legal system itself  but it is indirectly and rather poorly protected by Australian law."  In our penultimate #DisobedientObjects blog post  Dr Daniel Joyce asks if there is a right to protest in Australia? https://ma.as/7fd  This is the last weekend to see the exhibition Disobedient Objects! Come in and see the objects that have inspired our guest bloggers.,LER,photo
We've got an early Valentine's gift for you with some double passes up for grabs for the boundary-pushing  operatic performance of Glorias at Powerhouse Museum on Saturday 13 February  6–8pm. To win  tag the friend below that you'll bring along. Competition closes 5pm  Thursday 11 February.,LER,status
This Saturday at the Powerhouse Museum join Dr Nigel Kellaway  director of our upcoming show Glorias  as he contemplates theatre that challenges prescribed ways of listening to and watching the familiar. For 40 years Kellaway’s work has aimed to unsettle a range of historical presumptions concerning the art forms of music  theatre and dance and in this free talk he will explore this preoccupation with the disobedient. Saturday 6 February  3pm. Free with museum entry.,LER,link
As our kids head back to school  have you wondered who made those cheap school uniforms?  Find out about the perils of fast fashion and learn some ways we can resist these practices in our latest #DisobedientObjects blog post: https://ma.as/7ey,LER,photo
A beautiful frock from Australia's early colonial history!  See the details of this 1830s dress and learn about Julia Johnson  the lass who wore it. Read on: https://ma.as/7e9  Image: Cotton dress worn by Julia Johnston  Australia  1836-1840  MAAS Collection  2015/21/1,LER,photo
This patriotic souvenir marks a disturbing event in our national history  one described as "a second Gallipoli" in British-Australian relations.  Read up on this little disobedient object: https://ma.as/7dz #DisobedientObjects  Images: Maralinga souvenir clock  MAAS collection & Maralinga tests and site  National Archives of Australia collection,LER,photo
How well do your know DC Super Heroes and Super-Villains? Test your knowledge each day with our 7-day Super Lunchtime Quiz. There will be FOUR FREE Art of the Brick: DC Comics tickets up for grabs daily. Like Powerhouse Museum and watch your Facebook feed at midday tomorrow (Thursday) for the first quiz question.,LER,status
Quiet on the set! We have some limited places available in our three-day PRO MOVIE MAKING workshops next week  where your budding filmmaker can transform a story idea into a professionally-edited short film. 13–15 Jan (ages 10–12) or 18–20 Jan (ages 13–15). Bookings essential at https://maas.museum/whats-on/#/feature/thinkspace/type/workshop,LER,photo
Kick off the weekend with an after-hours session at The Art of the Brick: DC Comics TONIGHT at the Powerhouse Museum! Session starts at 6pm and the exhibition (as well as our shop and cafe) will be open until 8pm. We're also open late each Friday in January. Bookings recommended at http://premier.ticketek.com.au/shows/show.aspx?sh=ARTOFTHE16,LER,photo
Catch an all star cast of Australian hip-hop in Survival Tactics  screening in our very own King’s Cinema this Sunday. Based on the critically acclaimed original hip-hop theatre production which sold out a national tour culminating in standing ovations  witness the freshest Bboys  Bgirls  free runners  DJs  MCs  spoken word  graffiti and street artists in a powerful journey through the struggles of the modern metropolis. 10 January  2-4pm  free with museum entry. Bookings recommended: https://ma.as/7cz,LER,photo
Time to test another recipe from The Anarchist Cookbook!  In the latest on our #DisobedientObjects blog  Elena Yeo shows us all how to make a flour bomb. Read on: https://ma.as/7di,LER,photo
Photo highlights from our Fashion Week celebration at MAASive Lates: Fashion.  Images courtesy of Leïla Joy Photography.  If you see yourself  please feel free to tag yourself.,HER,photo
Featuring looks from Alexander McQueen  Philip Treacy  Julien Macdonald and more  explore the private collection of late fashion visionary Isabella Blow at the Powerhouse Museum  Sydney. Book now to see over 45 of her outfits comprising clothing  hats  shoes and jewellery from more than 20 of the world’s top fashion designers. Tickets: http://www.ticketmaster.com.au/promo/ilyw1y,LER,video
It's Fashion Week and we're celebrating by opening the doors of the Museum for free at MAASive Lates: Fashion on Thursday night. Expect the unexpected at one of the fashion events of the year and enjoy jewellery and fascinator workshops  learn how to vogue  take a guided tour through some of our fashion exhibitions  plus so much more! Powerhouse Museum  19 May  6–9pm.Bookings essential: https://ma.as/7na,LER,link
In the lead up to the opening of Isabella Blow: A Fashionable Life  our exhibition partners Westfield are running Designer Yarns  a week-long series of talks. Today Bianca Spender will be presenting  followed by Ginger & Smart on Friday. Places are limited.,LER,link
Walk down the catwalk to the Powerhouse Museum for a FREE adults-only evening of fashionable fun at MAASive Lates: Fashion on Thursday 19 May. Taking place during Mercedes-Benz Fashion Week and hosted by 'obscene beauty queen' Betty Grumble  expect the unexpected as you experience the Museum after hours. Enjoy in-conversations with award-winning fashion designers  hat and jewellery making workshops  curator tours of some of our fashion exhibitions  a pop-up nail salon from Nail Polish Addicts Anonymous  stunning performances by Fat Boy Dancing  music by renowned fashion DJ Valerie Yum and more. Bookings essential: https://ma.as/7na,LER,link
We are still getting lots of calls about Mars being as big as the full Moon tomorrow  27 August. Nope! It cannot happen but the hoax that began in 2003 when Mars was close seems come back to us every year. If you get up early tomorrow morning and look East you may see the faint planet Mars in the constellation of Cancer the Crab at around 5:30am AEDT. Rather than being the same size as the Moon it will appear to be just 1/460th as big  ie tiny. As Dr Nick explains in his detailed blog it will be good in 2018 but never as big as the Moon. Enjoy the view if you do decide to get up and check.,HER,photo
Low clouds with a gap near the horizon. Perfect conditions for a spectacular sunrise in Sydney.,LER,status
As the shadows return so does the detail around the craters. It is yet another stunning night here in Sydney. If you can pop outside for a peek it is certainly worth it. Enjoy  Geoff of the Obs,HER,photo
Couldn't see the Moonrise but just as it cleared the tree line a solitary bat happened by. Cheers Geoff of the Obs,HER,photo
On the day I was born the Sun was in the constellation of Leo but according to my "star sign" I am a Virgo! Either way I love looking at the sky and right now (Mon 12 Aug 2013 8:20PM AEST) the Moon is very close to the brightest star in Virgo called Spica. If there are any other wonderful Virgos out there have a look at the best of all the Zodiacs (flame proof suit at the ready). Of course at Sydney Observatory we don't believe in astrology but we do use the stars as a map. Right now the celestial map has the Moon in Virgo. Watch how much is moves before it sets. Geoff of the Obs,HER,photo
Probably no Perseids for us :( We've had a lot of calls about the meteor shower coming from the constellation of Perseus. As you can see in the image made with Stellarium the constellation is on the northern horizon at around 4:30am for us in Sydney. Sadly that is too low. There may be one or two bright meteors or even fireballs but it is very unlikely. On any clear night you can expect to see up to 6 meteors per hour every night but from a bright city they are lost in the light pollution. The Perseid meteor shower is a northern hemisphere event. Please check www.spaceweather.com for updates and images.,HER,photo
As Dr Nick mentions in his Daily Cosmobite  tonight is a great chance to pop outside NOW and see the setting Moon near Venus. You can see all of the Moon because of a phenomenon known as Earthshine. Some sunlight bounces off the Earth and softly illuminates the Moon. It's beautiful.,HER,photo
6:30pm to 8pm Thursday 17 October 2013 Enjoy pizza  and hear from Professor Elisabetta Barberia about her work with the Large Hadron Collider and the quest to understand the origin of mass. -,LER,link
The second manned spaceflight was launched on this day in 1961. Launched from the Baikonur Cosmodrome  the Vostok 2 capsule with Cosmonaut Gherman Titov aboard made 17 circuits of the Earth over a period of 25 hours. Though nauseous for much of the …,LER,link
Speared emu? Last night from Mitchell Ridge Lookout at around 6:22pm AEST a satellite made an interesting addition to a twilight image. After the end of nautical twilight (6:13pm) but before the end of astronomical twilight (6:43pm) the sky was still blue to the camera.  A short exposure (20sec ISO 3200 Canon 6D Samyang 14mm @f2.8) showed the emu in the sky while the satellite traced out what could be interpreted as a spear! Image by Geoff of the Obs,HER,photo
Zodiacal light seen from Mitchell Ridge Lookout at Mt Victoria. Looking west not long after sunset on Saturday 3 Aug 2013. The triple glow on the horizon is from Lithgow on the right  Bathurst in the middle and Oberon on the left (best guess). Venus is the brightest object towards the centre. Almost hidden in the light from the three towns is a column of light that can be seen rising from the west above Bathurst and engulfing Venus. This light is called the Zodiacal light and is sunlight scattered off dust in the plane of the Solar System. Image by Geoff of the Obs.,HER,photo
Sunday 4 August 2013  early very early looking East. If you enjoy a clear view to the eastern horizon and the weather is kind there will be a nice gathering of objects. The Moon and Jupiter will be the most obvious but just below will be the rather faint planet Mars and hugging the twilight horizon  Mercury.,HER,photo
A view of the outside of the National Centre for Synchrotron Science. Photo Nick Lomb The recent science meeting of the Astronomical Society of Australia ended with a short visit for some of the participants to the National Centre for Synchrotron …,LER,link
On Sunday 28 July Sydney City Skywatchers were fortunate to have Ron Ekers  CSIRO Fellow  inform a walking tour along the cliff tops of Dover Heights  Sydney  the birthplace of radio astronomy. Ron is a much awarded radio astronomer who was the first …,LER,link
Arcturus  the brightest star in the constellation of Boötes the Herdsman is prominent in the northern sky in the early evenings. It is easily recognised as it is bright and has a reddish colour. The name comes from the Greek and means the …,LER,link
Making Waves: The Story of Ruby Payne-Scott: Australian Pioneer Radio Astronomer is to be released as a paperback addressed to a general audience on Wednesday 31 July 2013. The review of the original hardcover book on this blog advised readers to …,LER,link
The Milky Way from Sagittarius to the Southern Cross tonight from Tahmoor NSW. Can you see the emu in the sky? Canon 6D Samyang 14mm f2.8. Image by Geoff of the Obs,HER,photo
Professor Fred Watson will be on 702 ABC in a few minutes talking about the Moon. Don't miss it as he is so entertaining.,LER,status
The waning gibbous moon around 6:50am this morning (24/7/2013) descending into the belt of Venus. Image by Geoff of the Obs,HER,photo
10am and 11am Wednesday 21 August 2013 Storytelling and a digital planetarium session especially for children up to five years of age. Part of Children's Book Week. -,LER,link
Five views of the development of sunspot group AR11785 in July 2013. Sketch and copyright Harry Roberts ©  all rights reserved Watching a big sunspot group emerge – a vast ‘blossom’ unfolding – is an awe-inspiring sight. How do they evolve so rapidly …,LER,link
Marketing for our new digital planetarium has been unveiled. What do you think?,HER,photo
It's such a glorious night outside right now in Sydney  soooo here's the Moon again. 500mm Pentax. Canon 550D ISO 200 1/1600s. It still looks full to the naked eye but the shadows show that it's already starting to wane. Enjoy.,HER,photo
'twas cold but clear at Watsons Bay this morning (21/7/2013) for the beautiful sunrise. Image by Geoff of the Obs.,LER,photo
Mars and Jupiter early today (21/7/2013) in the glow of twilight. Seen from Watsons Bay. Image by Geoff of the Obs,HER,photo
Jupiter and Mars were nice though not very bright. It is very cold here but the sky is so clear it's worth waiting for sunrise.,HER,photo
Have you heard of the thirteenth zodiac constellation of Ophiuchus? If not have a look at the waxing gibbous moon tonight and voila - you'll be looking at Ophiuchus. Image by Geoff of the Obs at 6:50pm 20 July 2013 and map by Stellarium.,HER,photo
The first American into space  John Glenn  was born on this day in 1921 in Cambridge  Ohio and so celebrates his 92nd birthday today. Glenn first circled the Earth in the one-person Mercury spacecraft Friendship 7 in 1962. 36 years later  at the age …,LER,link
On this date in 1994 the first fragment of Comet Shoemaker-Levy 9 crashed into the giant planet Jupiter followed by many more over the next five days. This was the first time that a collision between a comet and a planet has been observed. There were …,LER,link
An exclusive guided radio astronomy walk for Powerhouse Museum and Sydney City Skywatchers members - from Rodney Reserve  Dover Heights to Watsons Bay Park  guided by Professor Ron Ekers from CSIRO.  -,LER,link
The first transmission of an image from the MWA was initiated by the Minister for Science  Senator Kim Carr (right) with help from the telescope’s director  Professor Steven Tingay. Photo Nick Lomb The Astronomical Society of Australia held its …,LER,link
The ringed planet Saturn is high in the northern sky each evening after dusk. Tonight the first quarter Moon is above and to the left or west of Saturn. On Saturday morning the Cassini spacecraft circling Saturn is scheduled to take a photograph of …,LER,link
These are the constellations that the Sun passes through during the course of a year. Looking from west to east in the early evening the following zodiac constellations are visible: part of Cancer  Leo  Virgo  Libra  Scorpius  Ophiuchus and …,LER,link
As tomorrow is Bastille Day  it is worth noting that a Frenchman named many of the constellations of the southern sky. Nicolas Louis de Lacaille set up his observatory at Cape Town in 1751. Telescopium the Telescope and Octans the Octant are two of …,LER,link
Another spectacular image from Mike Salway. Well done Mike. perhaps you should come and give a talk at Sydney Observatory some time soon? ,LER,photo
Who doesn't love a peek at the Moon. 12 July 5:40pm.,LER,photo
This weekend the Central West Astronomical Society holds its annual AstroFest in the NSW country town of Parkes  the home of “The Dish”. During the day on Saturday there are a series of fascinating talks while in the evening the winners of the …,LER,link
Wow  a beautiful evening even with a little cloud.,LER,photo
If the weather stays clear there will be a nice view in the northwest just after sunset today 11 July 2013. The crescent moon and Venus will be 8 degrees apart. Venus is in the constellation of Cancer while the Moon is in Leo. Enjoy.,LER,photo
The reddish star Antares is the brightest star in the constellation of Scorpius the Scorpion. We can see it high in the eastern sky in the early evenings. The star is so huge that if the Sun were the same size it would engulf Mercury  Venus  Earth …,LER,link
The young crescent moon made a brief appearance low in the west just after sunset tonight 10 July. Theoretically it was visible yesterday marking the start of Ramadan but it was cloudy in Sydney.,LER,photo
Apart from the Moon  the planet Venus is the brightest object in the night sky. Since early May it has been visible in the evening sky; it is unmistakeable after dusk low in the north-west. Tonight we have the pleasing sight of a thin crescent moon  …,LER,link
Announced in November 2012  the Hubble Space Telescope has imaged the most distant galaxy ever seen. MACS0647-JD is 13.3 billion light years from us and we see it as it shone only 400 million years or so after the big bang. As scientists would expect …,LER,link
This year the annual scientific meeting of Australian astronomers is in Melbourne. The astronomers will discuss a wide range of topics such as the formation of stars and galaxies. On Tuesday the 2013 Harley Wood public talk is to be given by the …,LER,link
Tanabata on 7th July each year is my (Geoff of the Obs) favourite star festival. It deals with the stars Altair and the former pole star Vega. Legend in Japan has it that Vega (Orihime) misses her husband Altair (Hikoboshi) who has been marooned on the other side of the Milky Way  the river in the sky  by her father. Once a year magpies build a bridge over the Milky Way so the two can be together for just one day. A sad but lovely story. Both stars are visible now on this cold winter night. Vega is very low in the north and the fifth brightest star in the night sky. Altair is about 40 degrees above the northwest horizon at 11pm. It is the twelfth brightest star in the night sky. From the countryside you should be able to see the Milky Way between them. The woodblock print showing the festival was copied from Wikipedia.,LER,photo
This month the first visibility of the crescent Moon after the astronomical instant of new Moon is of particular significance in the Islamic calendar. The Moon is new on Monday at 5:14 pm. After sunset on Tuesday 9 July 2013 the Moon will have moved …,LER,link
This morning at 12:44 am AEST the Earth was at aphelion  the furthest point in its annual journey around the Sun. At this point the distance to the Sun is 152 097 350 km  which is about 5 million km more than the distance at the closest point in …,LER,link
Twilight has arrived so time for one more.,LER,photo
5:50am AEST in Sydney. If you are up go outside now as the waning crescent moon is beautiful!,LER,photo
What is red  has about 80 teeth and goes around and around? The big new gear wheel in Sydney Observatory’s time ball mechanism! Today the broken gear was replaced with a shiny new red one. Tim Morris  our conservator  installed it and at 1pm today  …,LER,link
Some of our visitors and their wonderful creations from our Fantasy space craft activity over the holidays. Please check our website for details.,LER,photo
The red planet Mars is low in the north-east sky each morning before dawn. It has been visible in the mornings since the middle of June and will remain visible for the remainder of the year. Tomorrow morning a thin waning crescent Moon  only two days …,LER,link
Our good friend Helen asked about the Pleiades as seen from Sydney. For the early risers the Pleiades will be visible low in the north east tomorrow morning with a waning crescent moon nearby. Enjoy the clear sky while it lasts :),LER,photo
The Southern Cross  a little of the Milky Way and the Clouds of Magellan from Flat Rock Kings Tableland near Katoomba NSW. Canon 6D Samyang 17mm @f4 15 seconds ISO 6400 by Geoff of the Obs. Very very windy.,LER,photo
'twas a crowded sky for the first test of my new Canon 6D with a Samyang 17mm lens @f4. ISO6400 10seconds. Southern Cross and Milky Way towards Scorpius. One gate crasher plane and probably an Iridium flare. The wind was so strong I had to hold the tripod the entire time. Image from Flat Rock in the Blue Mountains by Geoff of the Obs.,LER,photo
On this date 959 years ago Chinese astronomers recorded a “guest star” in the constellation of Taurus. Strangely this exploding star or supernova was not recorded by European or Arab astronomers. The remnant of this explosion is the Crab Nebula  one …,LER,link
Saturday 10 August  2013 5pm – 7:30pm Dr Phil Plait  the engaging scientist behind the hugely popular website www.badastronomy.com will present a witty and entraining family oriented talk on all the bizarre ways the world may come to an end! From …,LER,link
A celestial sphere made by Smith and Sons London is believed to come from Sir Thomas Brisbane’s Parramatta Observatory. It is on display at Sydney Observatory. Photo Sue Stafford  courtesy Powerhouse Museum John asks: What were celestial globes all …,LER,link
The southern galaxy Centaurus A is relatively nearby at a distance of only 12 million light years from us. From a dark place away from city lights  it is easily visible through a small telescope. At its centre there is a massive black hole with a …,LER,link
The strongest flare on record is the one associated with sunspot group AR10486 in November 2003. Sketch and copyright Harry Roberts ©  all rights reserved Solar flares may be defined as “a violent rapid release of radiation and charged particles …,LER,link
M87  which is number 87 on a list of fuzzy objects discovered by the French astronomer Charles Messier  is one of the most interesting galaxies in the sky. Scientists using X-ray and optical observations recently calculated that at its centre there …,LER,link
Facing south in the early evening we see the reddish star Antares among the stars of Scorpius to our left or east. In front of us the Southern Cross with its bright stars stands vertically high in the sky while the two pointers are to its left and …,LER,link
