Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
If you are looking to visit over the holiday period we are open every day except December 25th.  http://maas.museum/whats-on/	LER	status	80.75	89.42	98.01	25.77	12.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	4.17	8.33	4.17	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Our new signage is up and it looks amazing!	HER	photo	17.96	98.62	58.07	99.00	9.00	22.22	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	11.11	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11
Step into the ring of one of the most delightfully daring  spectacularly spectacular feats of showmanship  curiosity  absurdity and intrigue at Circus Factory. Even when you see it  you won’t believe it.  Book now at http://maas.museum/event/circus-factory/	HER	photo	83.00	76.25	52.86	95.81	14.00	23.81	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	2.38	0.00	0.00	2.38	2.38	0.00	0.00	0.00	0.00	2.38	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00
Behind the scenes of Circus Factory.  We are almost ready to open the show.  http://maas.museum/event/circus-factory/	HER	photo	98.33	82.96	13.15	95.81	7.00	9.52	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
This is Eileen  Doris  Madeline and Gladys Wirth otherwise known as The Flying Angels.  This image is from the Wirth’s Circus archive and you can see other great archival circus content in Circus Factory. Opens 20 December.   http://maas.museum/event/circus-factory/	LER	link	68.79	50.00	31.94	68.66	11.00	18.18	2.27	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00	0.00	2.27	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00
These kids are getting ready for Circus Factory.    http://maas.museum/event/circus-factory/	HER	photo	83.85	74.76	1.00	99.00	7.50	20.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Behind the scenes of getting 'Circus Factory' ready- opens 20 December   http://maas.museum/event/circus-factory/	HER	photo	99.00	50.00	58.07	98.27	18.00	22.22	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Here are some of the delights now available in our Level 3 cafe thanks to Black Star Pastry.	HER	photo	92.84	86.68	23.51	99.00	18.00	11.11	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Here are a few behind-the-scenes photos of the final touches being done in 'The Vault' ready for 'Recollect:Shoes' to open tomorrow.  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	98.29	62.28	18.52	81.93	16.00	15.62	3.12	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	3.12	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00
'Scarlet' the Kewpie doll has been placed in the gallery ready for 'Circus Factory'   http://www.powerhousemuseum.com/exhibitions/circus-factory/	HER	photo	98.12	50.00	2.02	93.61	23.00	21.74	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
One of the smaller shoes in the collection going into the display case for 'Recollect: Shoes'  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	99.00	50.00	54.89	25.77	23.00	26.09	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Here is the first glimpse of our new gallery known as 'The Vault' where 'Recollect: Shoes' will be opening soon.  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	47.35	85.81	52.86	25.77	14.00	21.43	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	3.57	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00
We have been collecting shoes for a long time.  Here is a brief post on how the acquisitions have changed.	HER	link	65.29	84.14	93.30	25.77	10.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Coming soon is our Summer offer 'Circus Factory' where we will have circus related tin toys from the collection on display amongst a range of other experiences.  We will have more details on this exhibition later in the week.	HER	photo	82.00	96.34	94.81	25.77	19.50	20.51	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	2.56	2.56	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Down in our vault today we are photographing shoes then they are making their way to the showcases.  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	72.80	99.00	43.37	25.77	12.50	16.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	8.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
'Circus Factory' is coming	HER	photo	37.39	50.00	74.76	25.77	4.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
One of the experiences in our upcoming exhibition 'Circus Factory' will be this working carousel.  Stay tuned for more details on this Summer offer.	HER	photo	92.84	89.42	23.51	25.77	12.00	29.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
This new acquisition is making its way into the collection.  Any guesses what this object might be and who the designer is?	HER	photo	20.93	67.52	11.00	25.77	11.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	13.64	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00
Here is the first glimpse of our shoes going in the showcases for our display 'Recollect: Shoes'  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	96.08	95.20	23.51	25.77	24.00	25.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	8.33	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Behind-the-scenes today in our workshop  the shoe lasts are being mounted for our upcoming Recollect: shoes display.  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	95.89	93.79	38.39	25.77	13.00	26.92	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
We have a few spots left for our 'Behind the Sparkle Workshop' this Saturday.  So if you are interested in how our conservation team prepares and treats jewellery  you'll need to book in quickly.  This also includes a walkthrough of our exhibition 'A Fine Possession'.  http://www.powerhousemuseum.com/exhibitions/jewellery/events.php pic by La Tessa Photography	HER	photo	68.99	97.88	1.88	85.20	14.75	27.12	3.39	0.00	0.00	0.00	0.00	0.00	1.69	3.39	1.69	0.00	1.69	3.39	0.00	0.00	8.47	1.69	0.00	0.00	0.00	0.00	3.39	0.00	0.00	0.00	0.00	0.00
Here's a behind-the-scenes look at what is going on in our collection store right now  shoes  shoes and more shoes.  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	92.84	75.49	69.96	25.77	14.50	10.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00
Does anyone remember these two characters?  They are now in our foyer getting ready for Circus Factory-stay tuned for more details on our summer offer.	HER	photo	64.27	99.00	63.54	89.84	13.00	19.23	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00
We will have more than 700 pairs of shoes from the 1500s to now on display soon. The collection ranges from the first pair of elastic-sided boots in the world  worn by Queen Victoria  to designer names like Louboutin  Yves Saint Laurent and Lacroix.  http://www.powerhousemuseum.com/exhibitions/shoes/	HER	photo	99.00	71.80	10.47	25.77	17.33	19.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	1.92	0.00	0.00	1.92	5.77	3.85	1.92	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00
Here' s another teaser for our upcoming 'Recollect: Shoes' display.  This pair was made in Vienna c. 1910.  http://www.powerhousemuseum.com/exhibitions/coming.php	HER	photo	73.90	87.57	5.76	1.00	6.50	23.08	0.00	3.85	0.00	3.85	0.00	3.85	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Our Strictly Ballroom and A Fine Possession exhibitions (along with their curators) had a very special visitor yesterday  fresh from opening his exhibition at NGV.	HER	photo	92.84	94.50	1.59	99.00	25.00	40.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
We are bringing out 17 models from the collection for display  from fine-scale architectural landscapes to charming hand-made dolls houses. Recollect: Models opens this Saturday.  http://www.powerhousemuseum.com/exhibitions/models/	HER	photo	98.15	72.17	14.70	98.87	11.33	29.41	5.88	0.00	0.00	0.00	0.00	2.94	2.94	0.00	0.00	0.00	0.00	2.94	0.00	2.94	2.94	0.00	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	0.00	0.00
Influential German designer Dieter Rams (1932–) sought to apply democratic ideals to his designs for Braun  including mobility  accessibility  simplicity and affordability.	LER	link	98.22	67.52	1.00	94.75	22.00	40.91	4.55	0.00	0.00	0.00	0.00	4.55	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	4.55	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
We are putting on the gloves and preparing our shoes to be on display soon  stay tuned.  http://www.powerhousemuseum.com/exhibitions/coming.php	HER	photo	81.40	94.50	69.14	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
If you love shoes then stay tuned.  In November we will be bringing out hundreds of them from our collection and putting them on display.	HER	link	51.43	99.00	96.63	91.14	12.50	24.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	4.00	4.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Our 'Auto Obsession  Recollect:cars' display is on until the 26th October where you can see this Lightburn Zeta runabout  which was built in Adelaide in 1964 by the washing machine manufacturer  Lightburn.  http://www.powerhousemuseum.com/exhibitions/cars/object.php?id=2	HER	photo	79.25	75.24	31.94	3.73	22.00	29.55	0.00	2.27	2.27	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	2.27	0.00
Last night Paul Keating officially opened our latest exhibition ‘A Fine Possession: jewellery & identity’ with the words ‘I've never seen a jewellery exhibition as good as this one’  Here are some shots from our opening.    http://www.powerhousemuseum.com/exhibitions/jewellery/   Photos © Esteban La Tessa.	HER	photo	80.03	66.81	16.76	93.61	23.00	28.26	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	2.17	0.00	4.35	0.00	0.00	4.35	0.00	2.17	2.17	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00
Science Educators Roy & Bob are helping us celebrate Fathers Day with fun science shows at the Ultimo Science Festival Family Science Weekend!	HER	photo	96.29	99.00	11.00	99.00	22.00	45.45	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	13.64	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55
Watch this space as the Museum is about to open a spectacular jewellery exhibition!	HER	link	97.54	50.00	13.15	25.77	14.00	21.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14
Voting is open NOW for our entry in #MuseumDanceOff2! Head on over to http://whenyouworkatamuseum.com/ to vote for your favourite tail-shakin' museum as many times as you like. Please share to spread the word!   Voting closes 10pm EST Thursday  30 April.	HER	link	98.22	94.40	46.36	99.00	11.00	11.36	9.09	2.27	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	2.27	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00	4.55
Holly Darge designed an Acoustic Diffusion Wall Panel as part of her HSC major design project last year. The panels are featured in our DesignTECH exhibition...Check out how she designed them and what advice she has for Design Students doing their HSC this year!	LER	video	57.71	96.21	1.00	25.77	22.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.22
Only 5 days until applications for Museum Interns close! Tag someone or share this post if you know someone who is studying at a tertiary level and would love to work in a museum! http://goo.gl/Is0dsL	HER	photo	70.85	90.00	46.75	97.19	13.00	15.38	5.13	0.00	0.00	0.00	0.00	2.56	0.00	5.13	10.26	0.00	5.13	0.00	0.00	0.00	5.13	2.56	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	5.13
*NOW RESOLVED*  The rain has brought gremlins into our systems. We are currently experiencing issues with our phones  website and onsite EFTPOS facilities. Our IT team is working with our service providers and we hope to have everything back on board shortly. Please DM if you have an urgent inquiries.	LER	status	34.71	99.00	20.24	99.00	12.50	28.00	6.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	4.00	2.00	2.00	0.00	2.00	0.00	16.00	6.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
With Easter around the corner  we’re giving a hat tip to our #WorldCup2015 champions with Howzat Bunnikins! Read more on our blog (http://ow.ly/L3u6X) OR share a photo of YOUR treasured Bunnykins item by posting in the comments!  'Howzat Bunnykins' figurine  porcelain  designed by Wendy Boyce-Davies for Waterford Wedgwood Royal Doulton (Australia)  2010  MAAS collection	LER	photo	99.00	95.47	6.41	99.00	19.67	27.12	6.78	0.00	0.00	0.00	0.00	1.69	0.00	0.00	1.69	0.00	1.69	1.69	0.00	0.00	6.78	1.69	3.39	0.00	0.00	0.00	1.69	0.00	0.00	0.00	0.00	3.39
Opening tomorrow! Our 'Undressed' exhibition from London's Victoria and Albert Museum takes a look at 350 years of underwear. The Sydney Morning Herald - smh.com.au came for a visit and here's what they discovered:	HER	link	95.22	87.34	62.17	1.91	11.67	25.71	0.00	2.86	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	2.86	2.86	2.86	5.71	0.00	0.00	2.86	0.00	0.00	0.00	0.00	2.86
If you're currently studying at a tertiary level and are interested in learning how a museum operates  we currently have a range of internships available in a broad range of departments. Tag someone or share this post if you know someone who would love to work in a museum! http://goo.gl/Is0dsL	HER	photo	78.91	93.07	45.81	98.27	18.00	22.22	5.56	0.00	0.00	0.00	0.00	3.70	1.85	5.56	9.26	0.00	5.56	0.00	0.00	0.00	5.56	1.85	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00	1.85
We're putting the finishing touches on our installation of 'Recollect: Underwear' exhibition  focused on showing off our collection of lingerie and under garments. You can get a first look at it and also our 'Undressed' exhibition from the V&A (London) by coming to our 'MAASive Lates: Undressed' evening on Thursday night! http://goo.gl/fdlK1j	HER	photo	96.64	98.06	69.96	25.77	19.33	29.31	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00	3.45	0.00	1.72	8.62	1.72	1.72	1.72	0.00	0.00	1.72	0.00	0.00	0.00	0.00	1.72
There's going to be a whole heap of interactive activities you can do this Thursday night at 'MAASive Lates: Undressed'. Which activity do you think you are most likely to do?	LER	status	37.39	98.49	18.52	25.77	16.00	15.62	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00
Get the stories behind the jewels by joining the curator of 'A fine possession: jewellery and identity'  Eva Czernis-Ryl  as she leads you through the glittering display of over 700 iconic masterpieces collected  designed or worn in Australia while exploring the central place of jewellery in our lives: ow.ly/KdM0n	HER	photo	99.00	83.19	38.39	62.24	52.00	32.69	1.92	0.00	0.00	0.00	0.00	1.92	1.92	0.00	1.92	0.00	1.92	1.92	0.00	0.00	3.85	1.92	3.85	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Know someone who adores shoes? We're giving away 2 double passes to our "Meet the Maker" event with Johanna from Preston Zly Design (Melbourne) happening on 19 March (http://ow.ly/KbjME). For your chance to win one and take a friend  tag the name of your most shoe obsessed friend in the comments section below and tell us in a short line or two about how far their shoe obsession goes! We'll announce the winners on Facebook at 9.30am on Monday 16 March.  Competition T's and C's:http://goo.gl/jYHd52	HER	photo	95.42	98.96	50.35	65.65	19.00	13.68	4.21	2.11	2.11	0.00	0.00	1.05	2.11	0.00	4.21	0.00	1.05	0.00	0.00	0.00	8.42	3.16	4.21	3.16	0.00	0.00	2.11	0.00	0.00	0.00	1.05	1.05
We're proud to be hosting the DesignTECH 2014 exhibition which opens today! It showcases outstanding projects by students of the New South Wales HSC Design and Technology course. The exhibition is free with museum entry. The project pictured is a Recycled Paper Map dress  designed by Lillika Rogers-Fauske from the Sydney Distance Education High School : http://goo.gl/QONVgN	HER	photo	97.98	62.85	3.16	83.88	15.25	26.23	3.28	0.00	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	1.64	0.00	0.00	1.64	1.64	4.92	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	1.64
Our Queer Bigtop night next Thursday will feature your fabulously famous Ringmistress  Prada Clutch! Not to mention Go-Go dancing lessons  Drag Queen Bingo  delectable drinks and food by Black Star Pastry PLUS If you've got a crew of 10 or more that want to join the chaos  we're offering a group ticket price of $20 per person! Call Ticketek to book your group on 1300 364 001.	LER	photo	89.49	98.56	9.79	79.41	22.67	14.71	2.94	0.00	0.00	0.00	0.00	1.47	0.00	2.94	2.94	0.00	4.41	1.47	0.00	0.00	10.29	1.47	2.94	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94
We were thrilled to launch our Engineering Excellence exhibition last night  in collaboration with Engineers Australia Sydney Division.  The exhibition acknowledges the very best in the field with five award-winning projects from the annual Sydney Engineering Excellence Awards  and will be on display from 12 February 2015 - 11 January 2016:   http://maas.museum/event/engineering-excellence/	HER	photo	98.10	75.49	36.73	99.00	29.00	32.76	13.79	0.00	0.00	0.00	0.00	1.72	1.72	0.00	0.00	0.00	0.00	1.72	0.00	0.00	5.17	6.90	3.45	6.90	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00
We spent a bit of time down in the basement today looking at some of the 30 000 fashion items in our collection! Here is Rebecca  one of our curators  with a beautiful silk English Court Dress from approximately 1760-1770... See our Twitter page (@maasmuseum) for more tidbits on our little tour!	HER	photo	99.00	98.08	16.24	61.55	17.67	22.64	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	0.00	5.66	0.00	1.89	11.32	0.00	1.89	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.00	3.77
"It's impolite to stare  unless of course  it's at gorgeous shoes." - Brian Atwood  Over 800 pairs of shoes in our "Recollect: Shoes" exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White	HER	photo	95.34	72.77	16.48	80.64	16.50	12.12	6.06	3.03	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	3.03	9.09	0.00	0.00	3.03	0.00	3.03	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.00
"It's impolite to stare  unless of course  it's at gorgeous shoes." - Brian Atwood  Over 700 pairs of shoes in our "Recollect: Shoes" exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White	HER	photo	95.34	72.77	16.48	80.64	16.50	12.12	6.06	3.03	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	3.03	9.09	0.00	0.00	3.03	0.00	3.03	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.00
"Give a girl the right shoes and she can conquer the world." - Marilyn Monroe  Find out more about our 'Recollect: Shoes' exhibition: http://goo.gl/4OOj3h  Photo credit: Helen White	HER	photo	92.84	94.08	7.84	81.93	16.00	12.50	3.12	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	3.12	3.12	3.12	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00
Have you ever seen a jewel fit for a Queen? Well  Her Majesty's Diamond Wattle Spray Brooch is here and dazzling the crowds in our "A fine possession: jewellery & identity" exhibition... http://goo.gl/GmcUVT  Photo courtesy of The Commonwealth Flickr account: taken by Kenroy Ambris/Commonwealth Secretariat	HER	photo	92.84	92.33	1.00	91.78	16.33	24.49	4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.04	0.00	4.08	0.00	0.00	2.04	2.04	2.04	2.04	0.00	0.00	2.04	0.00	2.04	0.00	2.04	0.00
Don't miss out! You can still get tickets to our first MAASive Lates on 6pm-9pm this Thursday 15 January. Pre-purchase a ticket for $25 ($30 at the door) or get a hot deal by bundling it with a ticket to our Mardi Gras Queer Bigtop edition (26 Feb) for $40! http://goo.gl/kpLWvA	LER	photo	96.69	75.87	19.27	6.35	14.25	12.28	0.00	1.75	0.00	0.00	1.75	0.00	0.00	0.00	1.75	0.00	1.75	0.00	0.00	1.75	3.51	1.75	0.00	3.51	0.00	0.00	1.75	0.00	0.00	0.00	0.00	3.51
Presented to Her Majesty on her 1954 royal tour  Her Majesty’s diamond Wattle Spray brooch has returned to Australia as part of our "A fine possession: jewellery and identity" exhibition. BOOK NOW to hear Caroline de Guitaut  Senior Curator of Decorative Art  Royal Collection Trust  talk about this significant historical object! http://goo.gl/msBNUE  Photo credit: Royal Collection Trust / All Rights Reserved	HER	photo	91.18	92.02	1.00	99.00	21.33	29.69	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	1.56	1.56	0.00	1.56	0.00	6.25	0.00	3.12	0.00	1.56	0.00	0.00	0.00	0.00	1.56
We made it rain ping pong balls!   We've been practicing all week for our Explode it with Science day. Grab your tickets and get along to see the action this Sunday: http://bit.ly/1gYvCm5 #NatSciWeek #NationalScienceWeek	HER	video	70.85	97.98	3.70	25.77	13.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	2.56	0.00	2.56	0.00	2.56	7.69	2.56	0.00	2.56	0.00	0.00	2.56	0.00	0.00	0.00	0.00	2.56
We got impatient waiting for the Sydney Science Festival to start. So we broke out a few ping pong balls on the escalator... They got up quite a rhythm!	HER	video	99.00	95.75	47.93	1.00	9.67	17.24	3.45	6.90	3.45	0.00	3.45	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	6.90	0.00	3.45	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45
Keep up to date with Sydney Science Festival news and join the community: https://www.facebook.com/sydneysciencefestival	HER	photo	99.00	94.27	4.05	97.58	19.00	26.32	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.79	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
A view towards Manly beach around 1900! Are any features recognisable today? #ThrowbackThursday #TBT  Image: Glass plate negative of Manly Beach with St Patricks on hill  1895 - 1905  MAAS collection  http://from.ph/386450	HER	photo	98.83	61.26	13.15	25.77	11.67	20.00	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	2.86	0.00	0.00	5.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	2.86	2.86
'Fire Station  Castlereagh Street'  Kerry and Co  Sydney  about 1884-1917   http://from.ph/28180	HER	photo	92.84	50.00	1.00	25.77	16.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
'Girls skipping at Athletics Carnival'  unattributed studio  Sydney  Australia  about 1880-1923  http://from.ph/319163	HER	photo	98.92	72.17	1.00	25.77	17.00	29.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
'Young Girl in Red Cross Uniform'  unattributed studio  Sydney  Australia  about 1880-1923  http://from.ph/32246	HER	photo	98.75	71.09	4.97	25.77	18.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
We welcomed fashion designer Akira Isogawa  Dr Gene Sherman and patrons of the Sherman Contemporary Arts Foundation into the museum for morning tea and a private tour of our Japanese Folds exhibition today. During the tour Dr Sherman also took the opportunity to donate a limited edition bag designed by Akira to the museum!	HER	photo	99.00	86.68	2.56	88.52	27.00	33.33	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.41	3.70	3.70	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.85
To celebrate the NSW Government’s commitment to ongoing free general admission for all kids  we’re opening our doors FREE FOR ALL on Saturday 27 and Sunday 28 June! http://maas.museum/event/open-weekend/	HER	photo	98.08	95.65	78.40	98.56	17.50	25.71	5.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.57	0.00	0.00	0.00	0.00	8.57	2.86	2.86	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	2.86
